7,38,0.591969,0.401033
7,39,0.591437,0.392065
7,40,0.591202,0.389411
7,41,0.590959,0.384908
7,42,0.590714,0.379065
7,43,0.590186,0.370877
7,44,0.589909,0.367768
7,45,0.58976,0.362497
7,46,0.589271,0.356732
7,47,0.588923,0.348947
7,48,0.588863,0.346914
7,49,0.588509,0.341713
7,50,0.587996,0.336392
7,51,0.587837,0.33234
7,52,0.587406,0.323713
7,53,0.587203,0.32034
7,54,0.587048,0.316813
7,55,0.586675,0.311968
7,56,0.586283,0.302692
7,57,0.585725,0.299132
7,58,0.585671,0.296292
7,59,0.585388,0.290849
8,0,0.584937,0.284404
8,1,0.584747,0.27965
8,2,0.657424,0.787679
8,3,0.657258,0.780001
8,4,0.656443,0.761938
8,5,0.656525,0.755253
8,6,0.656351,0.745906
8,7,0.655706,0.727171
8,8,0.655591,0.72226
8,9,0.655178,0.710351
8,10,0.654949,0.701744
8,11,0.654716,0.685299
8,12,0.654581,0.680404
8,13,0.654367,0.670021
8,14,0.654181,0.652748
8,15,0.654109,0.649627
8,16,0.653692,0.627887
8,17,0.653798,0.627685
8,18,0.653124,0.611278
8,19,0.652954,0.604694
8,20,0.652608,0.593916
8,21,0.652744,0.587995
8,22,0.652075,0.578092
8,23,0.65197,0.572455
8,24,0.651413,0.554969
8,25,0.651327,0.548489
8,26,0.65102,0.541765
8,27,0.65078,0.524258
8,28,0.650422,0.51648
8,29,0.650207,0.509178
8,30,0.650053,0.500365
8,31,0.649886,0.486617
8,32,0.649814,0.480903
8,33,0.64954,0.47382
8,34,0.64949,0.464958
8,35,0.648913,0.449819
8,36,0.64858,0.44334
8,37,0.648278,0.436707
8,38,0.648085,0.419822
8,39,0.647891,0.414288
8,40,0.647554,0.406688
8,41,0.647394,0.397967
8,42,0.646932,0.384198
8,43,0.646897,0.37873
8,44,0.646596,0.371049
8,45,0.646396,0.362534
8,46,0.646172,0.348857
8,47,0.645882,0.341357
8,48,0.64557,0.335547
8,49,0.64546,0.32787
8,50,0.645092,0.313988
8,51,0.645092,0.313988
8,52,0.644726,0.300646
8,53,0.644374,0.293117
8,54,0.644211,0.288598
8,55,0.643868,0.280942
8,56,0.643681,0.267611
8,57,0.643583,0.260037
8,58,0.643301,0.255213
8,59,0.642894,0.241172
9,0,0.642942,0.234435
9,1,0.642522,0.227917
9,2,0.481674,0.736152
9,3,0.481516,0.724658
9,4,0.481558,0.720519
9,5,0.481372,0.713156
9,6,0.481175,0.706541
9,7,0.481129,0.693054
9,8,0.480873,0.689717
9,9,0.480864,0.681974
9,10,0.48066,0.674811
9,11,0.480712,0.660889
9,12,0.480743,0.656547
9,13,0.480674,0.649884
9,14,0.480387,0.635455
9,15,0.480431,0.629352
9,16,0.480367,0.622106
9,17,0.480032,0.615106
9,18,0.47985,0.601709
9,19,0.479899,0.595551
9,20,0.47969,0.588693
9,21,0.479556,0.581046
9,22,0.479294,0.567465
9,23,0.479286,0.561602
9,24,0.479241,0.553663
9,25,0.479052,0.545281
9,26,0.479008,0.539099
9,27,0.478561,0.523984
9,28,0.478422,0.518952
9,29,0.478509,0.510357
9,30,0.478169,0.501581
9,31,0.478114,0.487149
9,32,0.478183,0.48217
9,33,0.477955,0.474894
9,34,0.478045,0.465963
9,35,0.477484,0.450632
9,36,0.477692,0.443755
9,37,0.477251,0.437792
9,38,0.477026,0.420487
9,39,0.477092,0.415242
9,40,0.476759,0.405356
9,41,0.476728,0.397846
9,42,0.47654,0.380383
9,43,0.476571,0.376047
9,44,0.476686,0.366619
9,45,0.476366,0.357585
9,46,0.476009,0.340578
9,47,0.476056,0.334156
9,48,0.476272,0.324565
9,49,0.475601,0.306727
9,50,0.475434,0.29885
9,51,0.475362,0.291242
9,52,0.475461,0.282101
9,53,0.474946,0.26459
9,54,0.474946,0.26459
9,55,0.474789,0.247849
9,56,0.474721,0.239437
9,57,0.474641,0.232781
9,58,0.474434,0.222417
9,59,0.474398,0.202807
10,0,0.474312,0.194882
10,1,0.474031,0.188943
10,2,0.673391,0.807134
10,3,0.673192,0.791648
10,4,0.673233,0.785445
10,5,0.672987,0.776701
10,6,0.672436,0.757163
10,7,0.672328,0.748413
10,8,0.672224,0.739349
10,9,0.671927,0.729967
10,10,0.671933,0.713333
10,11,0.671974,0.707349
10,12,0.671798,0.697598
10,13,0.671831,0.686492
10,14,0.671598,0.668176
10,15,0.671318,0.660944
10,16,0.671342,0.650051
10,17,0.671188,0.640621
10,18,0.670688,0.622383
10,19,0.670775,0.61675
10,20,0.670688,0.605523
10,21,0.670048,0.585835
10,22,0.669903,0.576202
10,23,0.669982,0.567485
10,24,0.669928,0.558382
10,25,0.66971,0.547032
10,26,0.669427,0.538786
10,27,0.669078,0.518734
10,28,0.669192,0.511294
10,29,0.668967,0.503427
10,30,0.668887,0.492115
10,31,0.668574,0.471401
10,32,0.668407,0.463903
10,33,0.668237,0.454849
10,34,0.667724,0.433146
10,35,0.667735,0.426527
10,36,0.667616,0.416189
10,37,0.667276,0.404791
10,38,0.66691,0.383618
10,39,0.66677,0.376686
10,40,0.666653,0.366489
10,41,0.666628,0.354849
10,42,0.666214,0.332529
10,43,0.666025,0.32513
10,44,0.665857,0.316203
10,45,0.6658,0.303906
10,46,0.665264,0.28058
10,47,0.665068,0.27377
10,48,0.664964,0.264068
10,49,0.664694,0.252254
10,50,0.664284,0.228214
10,51,0.664244,0.221292
10,52,0.663932,0.21191
10,53,0.663623,0.187836
10,54,0.663519,0.18074
10,55,0.663212,0.167771
10,56,0.663203,0.156257
10,57,0.663072,0.145667
10,58,0.6628,0.133833
10,59,0.662447,0.113292
11,0,0.662337,0.0998956
11,1,0.661992,0.0934148
11,2,0.70316,0.785485
11,3,0.703749,0.776279
11,4,0.70444,0.766872
11,5,0.705,0.756974
11,6,0.706111,0.740528
11,7,0.706386,0.735076
11,8,0.707017,0.725089
11,9,0.707787,0.713371
11,10,0.708786,0.696233
11,11,0.709223,0.690686
11,12,0.709839,0.68079
11,13,0.71058,0.670916
11,14,0.711767,0.652652
11,15,0.712193,0.646866
11,16,0.712758,0.63751
11,17,0.713529,0.625817
11,18,0.714474,0.61126
11,19,0.714987,0.603448
11,20,0.715515,0.594215
11,21,0.716713,0.575228
11,22,0.71719,0.56807
11,23,0.717895,0.558353
11,24,0.718611,0.549925
11,25,0.719441,0.532591
11,26,0.719973,0.5261
11,27,0.720669,0.515316
11,28,0.721174,0.506918
11,29,0.721528,0.497933
11,30,0.722759,0.481614
11,31,0.723199,0.47548
11,32,0.723451,0.468175
11,33,0.724277,0.459269
11,34,0.725099,0.441666
11,35,0.725815,0.43465
11,36,0.726069,0.427155
11,37,0.726826,0.41765
11,38,0.727918,0.400434
11,39,0.728727,0.393301
11,40,0.728719,0.393221
11,41,0.729974,0.364819
11,42,0.730443,0.361542
11,43,0.731089,0.352494
11,44,0.731701,0.343674
11,45,0.732175,0.335944
11,46,0.733068,0.321367
11,47,0.733678,0.312302
11,48,0.734256,0.305067
11,49,0.735155,0.287973
11,50,0.735372,0.282427
11,51,0.735863,0.273899
11,52,0.736625,0.264206
11,53,0.737654,0.248059
11,54,0.738151,0.242908
11,55,0.738754,0.234274
11,56,0.739715,0.216826
11,57,0.740147,0.209283
11,58,0.74067,0.202532
11,59,0.741134,0.19388
12,0,0.741486,0.185965
12,1,0.74201,0.179169
12,2,0.620704,0.787376
12,3,0.620731,0.779731
12,4,0.620633,0.771456
12,5,0.620547,0.762348
12,6,0.620568,0.737455
12,7,0.620426,0.73715
12,8,0.620451,0.728583
12,9,0.620258,0.718858
12,10,0.620062,0.699864
12,11,0.620042,0.69413
12,12,0.619899,0.685949
12,13,0.619633,0.666992
12,14,0.619416,0.658478
12,15,0.61948,0.649884
12,16,0.619315,0.640572
12,17,0.619142,0.624081
12,18,0.619141,0.618022
12,19,0.619151,0.607017
12,20,0.618883,0.597885
12,21,0.618681,0.581648
12,22,0.618707,0.575503
12,23,0.618461,0.566101
12,24,0.618478,0.558049
12,25,0.618162,0.540768
12,26,0.618185,0.534967
12,27,0.618124,0.525015
12,28,0.617738,0.507489
12,29,0.617808,0.501252
12,30,0.617537,0.492272
12,31,0.617639,0.484822
12,32,0.617507,0.476669
12,33,0.617408,0.468516
12,34,0.61727,0.452158
12,35,0.617131,0.444557
12,36,0.61694,0.438595
12,37,0.616853,0.420345
12,38,0.616825,0.414983
12,39,0.616706,0.406721
12,40,0.616517,0.398326
12,41,0.616133,0.381498
12,42,0.616197,0.376357
12,43,0.615969,0.368726
12,44,0.615558,0.359022
12,45,0.615421,0.34317
12,46,0.615506,0.337987
12,47,0.615469,0.329775
12,48,0.615251,0.321234
12,49,0.615121,0.305694
12,50,0.615071,0.299983
12,51,0.614724,0.292497
12,52,0.614484,0.283865
12,53,0.614389,0.271513
12,54,0.614151,0.262929
12,55,0.61403,0.256076
12,56,0.613939,0.239436
12,57,0.613726,0.234165
12,58,0.613676,0.226218
12,59,0.613589,0.216926
13,0,0.613236,0.203643
13,1,0.613221,0.199359
13,2,0.605871,0.799743
13,3,0.608125,0.793029
13,4,0.610399,0.785278
13,5,0.612641,0.777952
13,6,0.617178,0.761449
13,7,0.618704,0.755813
13,8,0.620986,0.749073
13,9,0.626028,0.731557
13,10,0.628355,0.723688
13,11,0.63052,0.717327
13,12,0.632676,0.70935
13,13,0.63751,0.692898
13,14,0.639163,0.68731
13,15,0.642295,0.677844
13,16,0.64492,0.668107
13,17,0.649658,0.652391
13,18,0.651051,0.646746
13,19,0.653944,0.638317
13,20,0.659225,0.619792
13,21,0.661534,0.611548
13,22,0.66403,0.60367
13,23,0.666374,0.595109
13,24,0.672046,0.575902
13,25,0.673625,0.570006
13,26,0.676002,0.561444
13,27,0.678468,0.552429
13,28,0.683835,0.535282
13,29,0.685793,0.528391
13,30,0.688345,0.519876
13,31,0.691588,0.509038
13,32,0.696475,0.492761
13,33,0.698088,0.487143
13,34,0.70128,0.476221
13,35,0.704168,0.465812
13,36,0.706496,0.457993
13,37,0.711877,0.439637
13,38,0.713906,0.431657
13,39,0.71662,0.424145
13,40,0.720021,0.412695
13,41,0.7253,0.394457
13,42,0.727979,0.387132
13,43,0.729931,0.379005
13,44,0.732808,0.368505
13,45,0.739016,0.348544
13,46,0.74123,0.340433
13,47,0.743657,0.333129
13,48,0.746789,0.322147
13,49,0.752965,0.30138
13,50,0.755185,0.29338
13,51,0.75755,0.28598
13,52,0.763976,0.262915
13,53,0.765963,0.256926
13,54,0.769101,0.245508
13,55,0.772364,0.23486
13,56,0.778744,0.21459
13,57,0.780441,0.207982
13,58,0.784022,0.196019
13,59,0.786992,0.186323
14,0,0.793124,0.165415
14,1,0.795213,0.158335
14,2,0.532958,0.807761
14,3,0.532218,0.800654
14,4,0.531187,0.783792
14,5,0.531187,0.783792
14,6,0.529973,0.768152
14,7,0.529711,0.76003
14,8,0.529482,0.753958
14,9,0.528224,0.734653
14,10,0.527698,0.729188
14,11,0.527324,0.721647
14,12,0.526415,0.710876
14,13,0.525494,0.693753
14,14,0.524999,0.687724
14,15,0.524467,0.679916
14,16,0.523773,0.668518
14,17,0.522726,0.653456
14,18,0.522198,0.643736
14,19,0.521492,0.63654
14,20,0.520227,0.617001
14,21,0.520125,0.610589
14,22,0.51927,0.600055
14,23,0.518498,0.589633
14,24,0.517459,0.571675
14,25,0.516901,0.565489
14,26,0.516476,0.554906
14,27,0.51568,0.544244
14,28,0.514614,0.526842
14,29,0.514132,0.520793
14,30,0.513447,0.510469
14,31,0.511972,0.490788
14,32,0.511383,0.480918
14,33,0.510978,0.472814
14,34,0.510241,0.462544
14,35,0.508924,0.443458
14,36,0.508425,0.436048
14,37,0.507804,0.424573
14,38,0.507065,0.414769
14,39,0.506351,0.404467
14,40,0.505727,0.394882
14,41,0.504398,0.374946
14,42,0.503672,0.364283
14,43,0.503424,0.357806
14,44,0.502601,0.346126
14,45,0.50116,0.323548
14,46,0.50056,0.314008
14,47,0.500098,0.307278
14,48,0.498316,0.283161
14,49,0.498152,0.276449
14,50,0.497318,0.266533
14,51,0.496467,0.253305
14,52,0.49479,0.231122
14,53,0.494368,0.223234
14,54,0.49386,0.213575
14,55,0.492877,0.201773
14,56,0.491291,0.17871
14,57,0.490772,0.169764
14,58,0.490154,0.159783
14,59,0.489222,0.146571
15,0,0.489222,0.146571
15,1,0.489222,0.146571
15,2,0.489222,0.146571
15,3,0.758409,0.660669
15,4,0.757667,0.653913
15,5,0.75695,0.647598
15,6,0.756236,0.641203
15,7,0.754968,0.628145
15,8,0.754968,0.628145
15,9,0.753564,0.615615
15,10,0.752833,0.60939
15,11,0.752288,0.604646
15,12,0.750487,0.589677
15,13,0.749863,0.582768
15,14,0.749433,0.577222
15,15,0.748605,0.569243
15,16,0.747298,0.557481
15,17,0.746821,0.553164
15,18,0.74617,0.545706
15,19,0.745396,0.538309
15,20,0.743661,0.525644
15,21,0.743409,0.521052
15,22,0.742646,0.51471
15,23,0.741611,0.507044
15,24,0.739855,0.493715
15,25,0.739636,0.489366
15,26,0.738859,0.482011
15,27,0.0455357,0.224405
15,28,0.737305,0.464063
15,29,0.0453993,0.224306
15,30,0.0455929,0.224295
15,31,0.734526,0.440336
15,32,0.0453993,0.224306
15,33,0.732999,0.425118
15,34,0.731891,0.418213
15,35,0.73051,0.405283
15,36,0.730214,0.402001
15,37,0.0456543,0.224323
15,38,0.72747,0.377506
15,39,0.72747,0.377506
15,40,0.727101,0.374804
15,41,0.725856,0.361995
15,42,0.725407,0.356467
15,43,0.724549,0.350317
15,44,0.722859,0.335685
15,45,0.722224,0.329622
15,46,0.721453,0.322708
15,47,0.720887,0.317563
15,48,0.719512,0.30448
15,49,0.719067,0.298856
15,50,0.718348,0.293983
15,51,0.717581,0.286454
15,52,0.716109,0.272759
15,53,0.71552,0.267845
15,54,0.714609,0.259959
15,55,0.0453993,0.224306
15,56,0.712855,0.244081
15,57,0.0456424,0.224472
15,58,0.711612,0.228182
15,59,0.710029,0.217495
16,0,0.709587,0.213818
16,1,0.708772,0.206793
16,2,0.461192,0.726032
16,3,0.457992,0.714072
16,4,0.456798,0.709036
16,5,0.454825,0.701834
16,6,0.453078,0.695814
16,7,0.450461,0.685181
16,8,0.448985,0.678671
16,9,0.44655,0.670925
16,10,0.445228,0.665132
16,11,0.0453125,0.224667
16,12,0.0455892,0.224375
16,13,0.0454861,0.224306
16,14,0.0454657,0.22402
16,15,0.0453125,0.224702
16,16,0.0456495,0.224167
16,17,0.0453598,0.224508
16,18,0.0454861,0.224722
16,19,0.0453993,0.224306
16,20,0.0455128,0.224583
16,21,0.0454861,0.224722
16,22,0.0453993,0.224306
16,23,0.417518,0.56026
16,24,0.414604,0.548885
16,25,0.413312,0.544012
16,26,0.411548,0.53803
16,27,0.407437,0.52233
16,28,0.406083,0.517898
16,29,0.404296,0.510372
16,30,0.402314,0.50266
16,31,0.399006,0.490308
16,32,0.397786,0.485792
16,33,0.395763,0.478369
16,34,0.391731,0.462646
16,35,0.390398,0.457505
16,36,0.388152,0.449284
16,37,0.386363,0.442429
16,38,0.382697,0.428596
16,39,0.381097,0.422294
16,40,0.379036,0.414771
16,41,0.377073,0.407827
